1,0
1.31287177671451,8.86762014736771
1.62574355342903,14.1389517186609
1.93861533014354,18.8129188628954
2.25148710685805,23.7267913707912
2.56435888357257,29.287032723679
2.87723066028708,35.7906318847657
3.1901024370016,43.3867650033673
3.50297421371611,52.2969242999438
3.81584599043062,62.5989712406155
4.12871776714514,74.4743448251284
4.44158954385965,88.1570508618879
4.75446132057416,103.517580059114
5.06733309728868,120.379913725207
5.38020487400319,138.700246479275
5.6930766507177,158.546216550207
6.00594842743222,179.334890086626
6.31882020414673,201.071862258678
6.63169198086124,223.408824863894
6.94456375757576,246.258967802086
