1,0
1.28125400637959,6.13325011806707
1.56250801275917,10.1077018229925
1.84376201913876,13.2290770204341
2.12501602551834,16.1155248113545
2.40627003189793,18.9966614403331
2.68752403827751,22.0386206852123
2.9687780446571,25.2970521787557
3.25003205103668,28.9036391233905
3.53128605741627,32.8292715210419
3.81254006379585,37.1845706614763
4.09379407017544,41.946990131969
4.37504807655503,47.2656393378225
4.65630208293461,53.1040912819939
4.93755608931419,59.5595840619694
5.21881009569378,66.6677494762804
5.50006410207337,74.4628388942951
5.78131810845295,83.0267855211083
6.06257211483254,92.3820234104776
6.34382612121212,102.498453904132
