1,0
1.31295355183413,1.85055562034082
1.62590710366826,3.46640469502639
1.93886065550239,4.97134228305678
2.25181420733652,6.47884623977968
2.56476775917065,8.03634931000854
2.87772131100478,9.6583829918838
3.19067486283892,11.3689342959866
3.50362841467305,13.1773179747672
3.81658196650718,15.0978103486371
4.12953551834131,17.1299905910459
4.44248907017544,19.2843868344265
4.75544262200957,21.5865180057061
5.0683961738437,24.0384958653275
5.38134972567783,26.6612089745706
5.69430327751196,29.4817512823623
6.00725682934609,32.5124377126817
6.32021038118022,35.7565197245758
6.63316393301436,39.2322941841908
6.94611748484849,42.965468835679
